Actual,Predicted
105.0,105.0
100.0,100.0
52.97,52.959999999999994
40.0,40.0
130.0,130.0
205.0,205.0
56.97,56.970000000000006
170.0,170.0
130.0,130.0
225.0,225.0
75.97,75.97000000000004
55.0,55.0
75.0,75.0
60.0,60.0
75.0,75.0
260.0,260.0
75.0,75.0
120.0,120.0
160.0,160.0
95.0,95.0
175.0,175.0
75.0,75.0
60.0,60.0
120.0,120.0
90.0,90.0
130.0,130.0
45.0,45.0
200.0,200.0
300.0,300.0
45.0,45.0
40.0,40.0
190.0,190.0
180.0,180.0
110.0,110.0
155.0,155.0
165.0,165.0
45.0,45.0
135.0,135.0
130.0,130.0
80.0,80.0
90.0,90.0
75.0,75.0
85.0,85.0
175.0,175.0
65.0,65.0
160.0,160.0
120.0,120.0
95.0,95.0
80.0,80.0
200.0,200.0
115.0,115.0
106.97,106.9700000000004
150.0,150.0
120.0,120.0
130.0,130.0
40.0,40.0
100.0,100.0
130.0,130.0
45.0,45.0
45.0,45.0
105.97,105.96999999999991
30.97,30.96999999999995
221.97,221.9700000000001
150.0,150.0
225.0,225.0
35.0,35.0
110.0,110.0
400.0,400.0
37.0,37.0
25.97,25.879999999999978
130.0,130.0
122.99,122.9899999999998
135.0,135.0
230.0,230.0
151.97,151.96999999999974
285.0,285.0
80.0,80.0
115.0,115.0
210.0,210.0
147.99,147.9899999999999
75.0,75.0
125.0,125.0
19.97,19.970000000000024
75.0,75.0
55.0,55.0
330.0,330.0
123.97,123.96999999999984
150.0,150.0
135.0,135.0
170.0,170.0
110.0,110.0
235.0,235.0
45.0,45.0
140.0,140.0
120.99,120.98999999999982
76.97,76.97000000000007
85.0,85.0
80.0,80.0
82.0,82.0
95.0,95.0
100.0,100.0
55.0,55.0
41.97,41.96999999999989
110.0,110.0
280.0,280.0
42.0,42.0
120.99,120.99000000000038
70.0,70.0
235.0,235.0
147.99,147.9899999999999
210.0,210.0
40.0,40.0
120.0,120.0
350.0,350.0
14.0,14.03
150.0,150.0
150.0,150.0
62.97,62.970000000000006
155.0,155.0
70.0,70.0
47.0,47.0
75.0,75.0
130.0,130.0
24.97,24.709999999999987
200.0,200.0
280.0,280.0
115.0,115.0
85.0,85.0
54.97,54.97
190.0,190.0
24.97,24.969999999999974
42.0,42.0
80.0,80.0
35.0,35.0
135.0,135.0
44.97,44.96999999999991
140.0,140.0
105.0,105.0
29.97,29.959999999999955
340.0,340.0
125.0,125.0
120.0,120.0
31.97,31.969999999999903
160.0,160.0
235.0,235.0
28.0,28.0
55.97,55.97
85.0,85.0
24.97,24.969999999999974
170.0,170.0
170.0,170.0
85.0,85.0
175.0,175.0
85.0,85.0
19.97,19.970000000000024
65.0,65.0
68.0,68.0
140.0,140.0
45.0,45.0
147.99,147.9899999999999
115.0,115.0
182.99,182.99000000000007
130.0,130.0
120.0,120.0
35.0,35.0
70.0,70.0
115.0,115.0
73.97,73.97000000000007
68.0,68.0
60.0,60.0
180.0,180.0
123.97,123.96999999999984
80.0,80.0
86.97,86.97000000000004
140.0,140.0
55.0,55.0
155.0,155.0
80.0,80.0
70.0,70.0
110.0,110.0
135.0,135.0
100.0,100.0
105.0,105.0
40.0,40.0
115.0,115.0
225.0,225.0
47.0,47.0
45.0,45.0
85.0,85.0
95.0,95.0
48.0,48.0
75.0,75.0
135.0,135.0
68.0,68.0
115.0,115.0
150.0,150.0
70.0,70.0
125.0,125.0
180.0,180.0
95.0,95.0
74.97,74.97000000000006
90.0,90.0
85.0,85.0
130.0,130.0
165.0,165.0
155.0,155.0
22.0,22.0
235.0,235.0
225.0,225.0
41.97,41.96999999999989
140.0,140.0
60.0,60.0
85.0,85.0
48.97,48.96999999999994
180.0,180.0
38.0,38.0
45.0,45.0
100.0,100.0
90.0,90.0
195.0,195.0
105.0,105.0
120.0,120.0
130.0,130.0
95.0,95.0
60.0,60.0
100.0,100.0
85.0,85.0
29.97,29.969999999999956
180.0,180.0
120.0,120.0
85.0,85.0
35.0,35.0
80.0,80.0
75.0,75.0
45.0,45.0
125.0,125.0
85.0,85.0
105.0,105.0
106.97,106.9700000000004
35.0,35.0
175.0,175.0
105.0,105.0
115.0,115.0
127.0,127.0
40.0,40.0
95.0,95.0
175.0,175.0
150.0,150.0
100.0,100.0
170.0,170.0
120.0,120.0
37.97,37.969999999999885
42.0,42.0
64.0,64.0
95.0,95.0
80.0,80.0
41.97,41.96999999999989
115.0,115.0
140.0,140.0
37.0,37.0
180.0,180.0
70.0,70.0
135.0,135.0
135.0,135.0
150.0,150.0
60.0,60.0
50.0,50.0
75.0,75.0
65.0,65.0
21.97,21.969999999999995
210.0,210.0
64.0,64.0
75.97,75.97000000000004
20.97,20.970000000000017
80.0,80.0
170.0,170.0
31.97,31.9699999999999
85.0,85.0
94.97,94.96999999999998
110.0,110.0
80.97,80.97000000000008
150.0,150.0
25.0,25.0
62.97,62.97
70.0,70.0
28.97,28.969999999999946
120.0,120.0
28.0,28.0
40.0,40.0
130.97,130.9699999999998
480.0,481.7
210.0,210.0
32.0,32.0
115.0,115.0
80.0,80.0
210.0,210.0
180.0,180.0
85.0,85.0
100.0,100.0
190.0,190.0
270.0,270.0
95.0,95.0
35.97,35.96999999999991
120.99,120.99000000000038
105.0,105.0
78.97,78.97000000000007
31.97,31.9699999999999
245.0,245.0
280.0,280.0
76.97,76.97000000000007
60.0,60.0
95.0,95.0
120.0,120.0
120.99,120.99000000000038
120.0,120.0
140.0,140.0
89.97,89.97
44.97,44.969999999999935
150.0,150.0
40.0,40.0
75.0,75.0
64.0,64.0
45.0,45.0
35.97,35.96999999999991
82.97,82.97000000000006
135.0,135.0
120.0,120.0
42.0,42.0
170.0,170.0
31.97,31.969999999999896
165.0,165.0
182.99,182.99000000000007
135.0,135.0
145.0,145.0
135.0,135.0
175.0,175.0
92.97,92.97
85.97,85.97000000000007
106.97,106.9700000000004
42.0,42.0
45.0,45.0
145.0,145.0
45.0,45.0
44.97,44.96999999999991
90.0,90.0
62.97,62.97000000000003
80.0,80.0
28.97,28.969999999999946
190.0,190.0
125.0,125.0
80.97,80.97000000000008
145.0,145.0
225.0,225.0
98.0,98.0
95.0,95.0
106.97,106.9700000000004
145.0,145.0
140.0,140.0
100.97,100.96999999999994
37.97,37.969999999999885
125.0,125.0
60.0,60.0
50.0,50.0
200.0,200.0
155.0,155.0
147.99,147.9899999999999
205.0,205.0
50.0,50.0
80.0,80.0
95.0,95.0
120.99,120.99000000000038
50.0,50.0
106.97,106.9700000000004
80.0,80.0
58.0,58.0
80.0,80.0
68.0,68.0
160.0,160.0
68.97,68.97000000000004
21.97,21.969999999999995
195.0,195.0
100.0,100.0
260.0,260.0
57.0,57.0
175.0,175.0
190.0,190.0
64.0,64.0
34.0,34.0
145.0,145.0
155.0,155.0
76.97,76.97000000000007
95.0,95.0
52.0,52.0
105.0,105.0
220.0,220.0
16.0,16.0
60.0,60.0
145.0,145.0
75.0,75.0
160.0,160.0
210.0,210.0
104.97,104.96999999999993
34.97,34.94999999999993
32.0,32.0
141.97,142.01999999999975
85.0,85.0
130.0,130.0
130.0,130.0
135.0,135.0
55.0,55.0
160.0,160.0
24.97,24.969999999999974
100.0,100.0
75.0,75.0
50.0,50.0
40.0,40.0
44.0,44.0
60.0,60.0
74.97,74.97000000000006
85.0,85.0
98.0,98.0
94.97,95.00999999999998
62.97,62.970000000000006
115.0,115.0
235.0,235.0
102.97,102.96999999999993
55.0,55.0
245.0,245.0
175.0,175.0
60.0,60.0
90.0,90.0
60.0,60.0
35.0,35.0
42.0,42.0
84.97,84.97000000000006
35.0,35.0
75.0,75.0
72.0,72.0
155.0,155.0
100.0,100.0
210.0,210.0
100.97,100.96999999999994
100.0,100.0
25.0,25.0
105.0,105.0
120.0,120.0
89.97,89.97
145.0,145.0
68.0,68.0
69.97,69.97000000000003
98.0,98.0
130.0,130.0
180.0,180.0
40.0,40.0
165.0,165.0
245.0,245.0
35.97,35.96999999999991
68.0,68.0
155.0,155.0
120.99,120.99000000000038
50.0,50.0
130.0,130.0
115.0,115.0
100.0,100.0
65.0,65.0
105.0,105.0
135.0,135.0
235.0,235.0
135.0,135.0
95.0,95.0
90.0,90.0
128.97,128.96999999999983
137.97,137.93079999999978
100.0,100.0
55.0,55.0
180.0,180.0
229.97,229.9700000000001
55.97,56.04
160.0,160.0
35.0,35.0
155.0,155.0
210.0,210.0
125.0,125.0
51.97,51.969999999999985
188.99,188.99000000000012
200.0,200.0
57.97,57.93000000000001
200.0,200.0
100.0,100.0
75.0,75.0
28.97,28.969999999999946
40.0,40.0
65.0,65.0
45.0,45.0
95.0,95.0
90.0,90.0
140.0,140.0
60.0,60.0
140.0,140.0
40.0,40.0
41.97,41.96999999999989
70.0,70.0
105.97,105.96999999999991
70.0,70.0
45.0,45.0
35.0,35.0
85.97,85.97000000000007
165.0,165.0
33.97,33.969999999999935
55.0,55.0
42.0,42.0
68.0,68.0
69.97,69.97000000000003
34.0,34.0
70.0,70.0
35.0,35.0
80.0,80.0
125.0,125.0
60.0,60.0
45.0,45.0
120.0,120.0
32.0,32.0
115.0,115.0
28.97,28.969999999999956
120.0,120.0
235.0,235.0
40.0,40.0
175.0,175.0
22.0,22.0
133.99,133.98999999999998
115.0,115.0
26.0,26.0
120.99,120.99000000000038
155.0,155.0
164.99,164.98999999999992
45.0,45.0
120.99,120.99000000000038
90.0,90.0
82.97,82.97000000000007
135.0,135.0
45.0,45.0
110.0,110.0
41.97,41.96999999999989
280.0,280.0
80.0,80.0
115.0,115.0
140.0,140.0
80.0,80.0
385.0,385.0
230.0,230.0
85.0,85.0
140.0,140.0
175.0,175.0
365.0,365.0
82.97,82.97000000000006
90.0,90.0
110.97,110.96999999999989
110.0,110.0
180.0,180.0
82.97,82.97000000000006
51.97,51.969999999999985
165.0,165.0
75.0,75.0
145.0,145.0
45.97,45.96999999999994
96.97,96.96999999999997
171.99,171.9899999999999
68.0,68.0
32.0,32.0
55.97,55.97
78.97,78.97000000000007
16.0,16.0
90.0,90.0
150.0,150.0
95.0,95.0
110.0,110.0
85.0,85.0
48.97,48.96999999999994
41.97,41.96999999999989
95.0,95.0
116.97,116.96999999999987
85.0,85.0
68.0,68.0
55.0,55.0
110.0,110.0
145.0,145.0
45.0,45.0
125.0,125.0
145.0,145.0
200.0,200.0
100.0,100.0
150.0,150.0
135.0,135.0
75.0,75.0
31.97,31.969999999999896
52.97,52.96999999999999
170.0,170.0
55.0,55.0
80.0,80.0
75.0,75.0
85.0,85.0
120.0,120.0
58.97,58.9700000000001
125.0,125.0
120.99,120.99000000000038
150.0,150.0
75.0,75.0
78.97,78.97000000000007
80.0,80.0
100.0,100.0
90.0,90.0
30.0,30.0
220.0,220.0
75.0,75.0
55.0,55.0
85.0,85.0
130.0,130.0
70.0,70.0
130.0,130.0
85.0,85.0
78.97,78.97000000000007
160.0,160.0
35.0,35.0
85.0,85.0
50.0,50.0
355.0,355.0
45.0,45.0
38.0,38.0
70.0,70.0
65.0,65.0
105.0,105.0
210.0,210.0
105.0,105.0
360.0,360.0
152.97,152.96999999999974
55.0,55.0
130.0,130.0
28.0,28.0
128.0,128.0
157.97,157.96999999999971
85.0,85.0
100.0,100.0
73.97,73.97000000000007
120.0,120.0
115.0,115.0
75.0,75.0
45.0,45.0
40.0,40.0
80.0,80.0
75.0,75.0
80.0,80.0
140.0,140.0
85.0,85.0
200.0,200.0
165.0,165.0
45.0,45.0
65.0,65.0
58.0,58.0
75.0,75.0
175.0,175.0
70.0,70.0
54.97,54.88
78.97,78.97000000000007
75.0,75.0
45.0,45.0
245.0,245.0
80.0,80.0
80.0,80.0
68.0,68.0
130.0,130.0
115.0,115.0
25.0,25.0
31.97,31.969999999999896
175.0,175.0
200.0,200.0
45.0,45.0
190.0,190.0
205.0,205.0
140.0,140.0
41.97,41.96999999999989
89.97,89.97
147.99,147.9899999999999
125.0,125.0
138.97,138.96999999999977
85.0,85.0
95.0,95.0
190.0,190.0
75.0,75.0
21.97,21.96999999999999
80.0,80.0
175.0,175.0
225.0,225.0
55.0,55.0
48.97,48.96999999999996
60.0,60.0
200.0,200.0
85.0,85.0
60.0,60.0
150.0,150.0
45.0,45.0
55.0,55.0
50.0,50.0
110.0,110.0
62.0,62.0
150.0,150.0
175.0,175.0
122.99,122.9899999999998
160.0,160.0
165.0,165.0
100.0,100.0
42.0,42.0
85.0,85.0
145.0,145.0
175.0,175.0
65.0,65.0
50.0,50.0
100.0,100.0
40.0,40.0
190.0,190.0
260.0,260.0
40.0,40.0
135.0,135.0
73.97,73.97000000000007
135.0,135.0
70.97,71.01000000000005
170.0,170.0
60.0,60.0
70.0,70.0
72.97,72.97000000000004
120.0,120.0
75.0,75.0
35.0,35.0
55.0,55.0
35.0,35.0
78.97,78.97000000000007
1005.0,1005.0
115.0,115.0
165.0,165.0
55.0,55.0
80.0,80.0
215.0,215.0
45.97,45.96999999999994
95.0,95.0
53.0,52.909400000000005
45.0,45.0
116.97,116.96999999999987
100.0,100.0
130.0,130.0
158.0,158.09
165.0,165.0
106.97,106.9700000000004
20.97,21.287700000000015
130.0,130.0
150.0,150.0
45.0,45.0
37.0,37.0
330.0,330.0
112.97,112.96999999999987
80.0,80.0
100.0,100.0
40.0,40.0
120.99,120.99000000000038
85.97,85.97000000000007
60.0,60.0
125.0,125.0
120.99,120.99000000000038
95.0,95.0
32.0,32.0
75.0,75.0
135.0,135.0
50.0,50.0
45.0,45.0
108.0,108.0
175.0,175.0
58.97,58.9700000000001
135.0,135.0
106.97,106.9700000000004
110.0,110.0
37.97,37.96999999999989
70.0,70.0
85.0,85.0
50.0,50.0
190.0,190.0
75.97,75.97000000000004
170.0,170.0
160.0,160.0
95.0,95.0
85.97,85.97000000000007
125.0,125.0
150.0,150.0
75.0,75.0
70.0,70.0
100.0,100.0
130.0,130.0
120.99,120.99000000000038
45.0,45.0
55.0,55.0
200.0,200.0
102.97,102.96999999999993
190.0,190.0
45.0,45.0
105.0,105.0
105.0,105.0
100.0,100.0
100.0,100.0
168.99,168.9899999999999
130.0,130.0
180.0,180.0
170.0,170.0
100.0,100.0
125.0,125.0
50.0,50.0
45.0,45.0
120.0,120.0
135.0,135.0
25.97,25.969999999999963
75.0,75.0
120.99,120.99000000000038
80.0,80.0
115.0,115.0
135.0,135.0
106.97,106.9700000000004
150.97,150.99999999999974
115.0,115.0
133.99,133.98999999999998
75.0,75.0
70.0,70.0
100.0,100.0
54.0,54.0
100.0,100.0
45.0,45.0
110.0,110.0
45.0,45.0
85.0,85.0
42.0,42.0
55.0,55.0
40.0,40.0
35.0,35.0
100.0,100.0
40.0,40.0
90.0,90.0
89.97,89.97
26.97,26.969999999999967
120.0,120.0
41.97,41.96999999999989
140.0,140.0
164.99,164.98999999999992
110.0,110.0
190.0,190.0
85.0,85.0
45.0,45.0
190.0,190.0
100.0,100.0
55.97,55.97
95.0,95.0
100.0,100.0
145.0,145.0
101.97,101.96999999999994
55.97,55.97
140.0,140.0
75.0,75.0
55.0,55.0
32.97,32.96999999999994
80.0,80.0
64.0,64.0
125.0,125.0
360.0,360.0
36.0,36.0
165.0,165.0
160.0,160.0
375.0,375.0
30.0,30.0
125.0,125.0
40.97,40.96999999999991
170.0,170.0
41.97,41.96999999999992
170.0,170.0
45.0,45.0
65.0,65.0
105.0,105.0
105.0,105.0
164.99,164.98999999999992
68.0,68.0
100.0,100.0
36.97,36.96999999999992
42.0,42.0
70.0,70.0
200.0,200.0
100.0,100.0
85.0,85.0
180.0,180.0
65.0,65.0
105.0,105.0
32.0,32.0
44.97,44.96999999999991
69.97,69.97000000000003
105.0,105.0
70.0,70.0
31.97,31.969999999999896
64.0,64.0
120.0,120.0
47.0,47.0
100.0,100.0
85.0,85.0
80.0,80.0
65.0,65.0
42.0,42.0
47.0,47.0
85.0,85.0
164.99,164.98999999999992
32.0,32.0
28.97,28.969999999999956
69.97,69.97000000000003
28.0,28.0
120.99,120.99000000000038
26.0,26.0
95.0,95.0
90.0,90.0
105.0,105.0
75.0,75.0
115.0,115.0
69.97,69.97000000000003
90.0,90.0
100.0,100.0
33.97,33.969999999999935
130.0,130.0
85.0,85.0
95.0,95.0
32.0,32.0
100.0,100.0
235.0,235.0
75.0,75.0
37.0,37.0
44.97,44.96999999999991
35.0,35.0
175.0,175.0
58.97,58.9700000000001
250.0,250.0
90.0,90.0
104.97,104.96999999999993
130.0,130.0
100.0,100.0
100.0,100.0
80.0,80.0
130.0,130.0
40.0,40.0
145.0,145.0
65.0,65.0
28.97,28.969999999999956
85.0,85.0
85.0,85.0
92.97,92.97
140.0,140.0
65.0,65.0
100.0,100.0
69.0,69.0
35.0,35.0
82.97,82.97000000000006
35.97,35.96999999999991
64.0,64.0
110.0,110.0
95.0,95.0
110.0,110.0
21.97,21.969999999999995
55.0,55.0
225.0,225.0
105.0,105.0
45.0,45.0
58.97,58.9700000000001
225.0,225.0
180.0,180.0
45.97,45.96999999999994
80.0,80.0
41.97,41.96999999999989
150.0,150.0
200.0,200.0
210.0,210.0
90.0,90.0
55.97,56.06
110.0,110.0
129.0,130.0
200.0,200.0
105.0,105.0
130.0,130.0
60.97,60.97000000000002
210.0,210.0
50.0,50.0
80.0,80.0
120.0,120.0
120.99,120.99000000000038
100.0,100.0
105.0,105.0
85.0,85.0
100.0,100.0
190.0,190.0
115.0,115.0
145.0,145.0
73.97,73.97000000000007
105.0,105.0
133.99,133.98999999999998
100.0,100.0
42.0,42.0
80.0,80.0
85.0,85.0
130.0,130.0
120.0,120.0
45.0,45.0
110.0,110.0
75.0,75.0
210.0,210.0
85.0,85.0
190.0,190.0
31.97,31.969999999999946
120.0,120.0
165.0,165.0
36.97,36.96999999999992
55.0,55.0
64.0,64.0
42.0,42.0
80.0,80.0
98.97,98.99999999999994
130.0,130.0
130.0,130.0
150.0,150.0
150.0,150.0
64.0,64.0
190.0,190.0
95.0,95.0
37.97,37.969999999999885
69.97,69.97000000000003
135.0,135.0
77.0,77.0
90.0,90.0
90.0,90.0
105.0,105.0
145.0,145.0
95.0,95.0
35.97,35.96999999999991
125.0,125.0
55.97,55.97
125.0,125.0
50.0,50.0
135.0,135.0
137.97,137.96999999999977
88.97,88.97000000000001
31.97,31.969999999999896
55.0,55.0
147.0,147.02
45.0,45.0
105.0,105.0
42.97,42.96999999999993
60.0,60.0
35.0,35.0
105.0,105.0
45.0,45.0
40.0,40.0
165.0,165.0
210.0,210.0
122.99,122.9899999999998
58.0,58.0
75.0,75.0
120.0,120.0
130.0,130.0
48.0,48.0
100.0,100.0
69.0,69.0
75.0,75.0
85.0,85.0
51.97,51.969999999999985
80.0,80.0
87.97,87.39090000000002
75.0,75.0
130.0,130.0
125.0,125.0
67.0,67.0
45.0,45.0
100.0,100.0
105.0,105.0
65.97,65.97000000000004
78.0,78.0
150.0,150.0
40.0,40.0
69.0,68.97970000000001
135.0,135.0
180.0,180.0
36.0,36.0
125.0,125.0
210.0,210.0
155.0,155.0
360.0,360.0
130.0,130.0
55.0,55.0
31.97,31.9699999999999
87.97,87.97000000000004
245.0,245.0
75.0,75.0
385.0,385.0
85.0,85.0
48.97,48.96999999999994
108.97,108.96999999999989
170.0,170.0
125.0,125.0
18.0,18.0
171.99,171.9899999999999
90.0,90.0
85.0,85.0
60.0,60.0
40.0,40.0
58.97,58.9700000000001
110.0,110.0
120.99,120.99000000000038
54.97,54.97
42.0,42.0
165.0,165.0
75.0,75.0
130.0,130.0
122.0,122.0
55.0,55.0
95.0,95.0
125.0,125.0
35.0,35.0
65.0,65.0
35.0,35.0
180.0,180.0
65.0,65.0
125.0,125.0
145.0,145.0
270.0,270.0
35.0,35.0
75.0,75.0
90.0,90.0
137.0,137.0
105.0,105.0
85.0,85.0
210.0,210.0
65.0,65.0
175.0,175.0
125.0,125.0
37.0,37.0
75.0,75.0
45.0,45.0
76.97,76.97000000000007
210.0,210.0
45.0,45.0
106.97,106.9700000000004
180.0,180.0
105.0,105.0
75.0,75.0
135.0,135.0
75.0,75.0
125.0,125.0
105.0,105.0
175.0,175.0
200.0,200.0
250.97,250.97000000000023
175.0,175.0
110.0,110.0
175.0,175.0
65.0,65.0
64.0,64.0
40.0,40.0
100.0,100.0
55.0,55.0
210.0,210.0
125.0,125.0
240.0,240.0
125.0,125.0
115.0,115.0
115.0,115.0
41.0,41.0
78.97,78.97000000000007
69.97,69.97000000000003
80.0,80.0
200.0,200.0
80.0,80.0
225.0,225.0
99.97,99.96999999999994
45.0,45.0
89.97,89.97
75.0,75.0
48.97,48.96999999999994
20.0,20.0
100.0,100.0
55.0,55.0
165.0,165.0
160.0,160.0
395.0,395.0
85.0,85.0
120.0,120.0
150.0,150.0
42.0,42.0
170.0,170.0
30.97,30.96999999999995
45.0,45.0
150.0,150.0
45.0,45.0
120.99,120.99000000000038
225.0,225.0
126.99,126.9899999999998
75.0,75.0
102.0,102.0
164.99,164.98999999999992
160.0,160.0
64.0,64.0
60.0,60.0
85.0,85.0
85.0,85.0
140.0,140.0
40.0,40.0
65.0,65.0
130.0,130.0
68.0,68.0
145.0,145.0
40.0,40.0
200.0,200.0
175.0,175.0
125.0,125.0
185.0,185.0
85.0,85.0
100.0,100.0
105.0,105.0
130.0,130.0
120.0,120.0
115.0,115.0
160.0,160.0
155.0,155.0
105.0,105.0
70.0,70.0
68.0,68.0
55.0,55.0
90.0,90.0
225.0,225.0
80.0,80.0
80.0,80.0
37.97,37.96999999999989
85.0,85.0
115.0,115.0
80.0,80.0
68.0,68.0
130.0,130.0
190.0,190.0
68.97,68.97000000000004
45.0,45.0
28.97,28.969999999999956
80.0,80.0
45.0,45.0
165.0,165.0
64.97,64.97000000000004
65.0,65.0
78.97,78.97000000000007
80.0,80.0
40.0,40.0
65.0,65.0
240.0,240.0
40.0,40.0
34.0,34.0
40.0,40.0
190.0,190.0
15.0,15.0
210.0,210.0
48.97,48.96999999999994
55.97,55.97
182.99,182.99000000000007
188.0,188.0
85.0,85.0
36.0,36.0
135.0,135.0
100.97,100.96999999999994
130.0,130.0
100.0,100.0
22.97,22.97
135.0,135.0
95.0,95.0
68.0,68.0
31.97,31.9699999999999
30.0,30.0
125.0,125.0
65.97,65.97000000000001
210.0,210.0
55.97,55.97
135.0,135.0
20.0,20.0
52.0,52.0
100.0,100.0
80.0,80.0
120.0,120.0
31.97,31.969999999999896
39.97,39.959999999999916
105.0,105.0
75.0,75.0
90.0,90.0
115.0,115.0
45.0,45.0
62.97,62.970000000000006
60.0,60.0
135.0,135.0
50.0,50.0
40.0,40.0
145.0,145.0
150.0,150.0
180.0,180.0
63.0,63.0
170.0,170.0
75.0,75.0
56.97,57.00000000000001
50.0,50.0
95.0,95.0
103.97,103.96999999999993
75.0,75.0
106.97,106.9700000000004
185.0,185.0
80.0,80.0
200.0,200.0
51.97,51.969999999999985
135.0,135.0
47.0,47.0
45.0,45.0
75.0,75.0
90.0,90.0
165.0,165.0
115.0,115.0
56.97,57.00000000000001
115.0,115.0
150.0,150.0
95.0,95.0
80.0,80.0
35.0,35.0
35.97,35.96999999999991
235.0,235.0
140.0,140.0
40.0,40.0
210.0,210.0
140.0,140.0
47.0,47.0
100.0,100.0
45.0,45.0
125.0,125.0
68.0,68.0
100.0,100.0
90.0,90.0
66.97,66.97000000000004
150.0,150.0
42.0,42.0
100.0,100.0
62.97,62.970000000000006
45.0,45.0
64.0,64.0
65.97,65.97000000000001
330.0,330.0
182.99,182.99000000000007
78.97,78.97000000000007
62.0,62.0
45.0,45.0
40.0,40.0
80.0,80.0
135.0,135.0
105.0,105.0
150.0,150.0
210.0,210.0
200.0,200.0
150.0,150.0
80.0,80.0
171.99,171.9899999999999
32.0,32.0
75.97,75.97000000000004
190.0,190.0
95.0,95.0
90.0,90.0
50.0,50.0
50.0,50.0
150.0,150.0
85.97,85.97000000000007
42.0,42.0
200.0,200.0
190.0,190.0
135.0,135.0
150.0,150.0
50.0,50.0
126.99,126.9899999999998
90.0,90.0
69.97,69.97000000000003
190.0,190.0
77.0,77.0
200.0,200.0
78.97,78.97000000000007
31.97,31.969999999999896
56.97,56.970000000000006
76.97,76.97000000000007
80.0,80.0
75.0,75.0
185.0,185.0
45.97,45.96999999999994
95.0,95.0
34.97,34.969999999999935
80.0,80.0
190.0,190.0
110.0,110.0
78.0,78.0
40.0,40.0
34.0,34.0
190.0,190.0
100.0,100.0
85.0,85.0
54.97,54.95
85.0,85.0
80.0,80.0
51.97,51.969999999999985
40.0,40.0
47.0,47.0
66.97,66.97000000000006
75.0,75.0
125.0,125.0
155.0,155.0
135.0,135.0
123.97,123.96999999999984
120.99,120.99000000000038
122.99,122.9899999999998
106.97,106.9700000000004
200.0,200.0
85.0,85.0
44.97,44.96999999999991
64.0,64.0
72.0,72.0
78.97,78.97000000000007
130.0,130.0
130.0,130.0
330.0,330.0
133.99,133.98999999999998
48.97,48.96999999999994
130.0,130.0
105.0,105.0
65.0,65.0
24.97,24.969999999999967
235.0,235.0
35.0,35.0
195.0,195.0
70.0,70.0
120.99,120.99000000000038
64.0,64.0
40.0,40.0
120.0,120.0
60.0,60.0
190.0,190.0
150.0,150.0
34.97,34.969999999999935
175.0,175.0
155.0,155.0
31.97,31.969999999999896
165.0,165.0
100.0,100.0
75.0,75.0
60.0,60.0
80.0,80.0
37.0,37.0
85.0,85.0
85.0,85.0
164.99,164.98999999999992
120.0,120.0
120.0,120.0
40.0,40.0
120.0,120.0
55.0,55.0
250.0,250.0
64.97,64.97000000000004
135.0,135.0
95.0,95.0
150.0,150.0
75.0,75.0
65.0,65.0
175.0,175.0
95.0,95.0
48.0,48.0
36.0,36.0
21.97,21.969999999999995
24.97,24.969999999999985
200.0,200.0
60.0,60.0
245.0,245.0
125.0,125.0
235.0,235.0
80.0,80.0
170.0,170.0
125.0,125.0
75.0,75.0
32.0,32.0
42.0,42.0
74.97,74.97000000000006
145.0,145.0
225.0,225.0
60.0,60.0
115.0,115.0
64.0,64.0
37.0,37.0
35.97,35.96999999999991
100.97,100.96999999999994
29.97,29.969999999999956
125.0,125.0
125.0,125.0
100.0,100.0
100.0,100.0
85.0,85.0
85.0,85.0
150.0,150.0
75.0,75.0
20.0,20.0
66.97,66.97000000000006
180.0,180.0
55.97,55.97
180.0,180.0
110.0,110.0
26.97,26.969999999999967
48.0,48.0
120.0,120.0
95.0,95.0
217.99,217.99000000000026
55.0,55.0
40.0,40.0
85.0,85.0
75.0,75.0
85.0,85.0
75.0,75.0
115.0,115.0
85.0,85.0
155.0,155.0
68.0,68.0
85.0,85.0
47.5,47.5
175.0,175.0
125.0,125.0
171.99,171.9899999999999
105.0,105.0
106.97,106.9700000000004
60.0,60.0
96.97,96.96999999999997
165.0,165.0
26.97,26.969999999999967
120.0,120.0
182.99,182.99000000000007
90.0,90.0
225.0,225.0
24.0,24.0
54.0,54.0
90.0,90.0
95.0,95.0
85.0,85.0
44.97,44.96999999999992
36.97,36.96999999999992
45.0,45.0
100.0,100.0
190.0,190.0
180.0,180.0
235.0,235.0
135.0,135.0
45.0,45.0
72.0,72.0
150.0,150.0
68.0,68.0
175.0,175.0
57.0,57.0
65.0,65.0
85.0,85.0
65.0,65.0
15.0,15.0
225.0,225.0
62.97,62.760000000000026
85.0,85.0
76.97,76.97000000000007
210.0,210.0
130.0,130.0
38.97,38.96999999999992
75.0,75.0
48.97,48.96999999999994
100.0,100.0
62.97,62.97
150.0,150.0
245.0,245.0
50.0,50.0
80.97,80.97000000000008
110.0,110.0
115.0,115.0
150.0,150.0
85.0,85.0
221.97,221.9700000000001
270.0,270.0
185.0,185.0
100.0,100.0
375.0,375.0
120.0,120.0
245.0,245.0
190.0,190.0
90.0,90.0
155.0,155.0
120.0,120.0
35.0,35.0
64.0,64.0
100.0,100.0
95.0,95.0
90.0,90.0
225.0,225.0
210.0,210.0
